,ColumnName.LEVEL,ColumnName.TYPE,ColumnName.HAS_NOVEL_OBJECT,ColumnName.MAX_REWARD_DIFFERENCE,ColumnName.AVG_REWARD_DIFFERENCE,ColumnName.MAX_PDDL_INCONSISTENCY,ColumnName.AVG_PDDL_INCONSISTENCY,ColumnName.HYDRA_NOVELTY_DETECTED,ColumnName.GROUND_TRUTH
45,25,1,0,0.08876891683723488,0.08876891683723488,0.0,0.0,0,1
46,25,1,0,0.039299797266721725,0.039299797266721725,0.0,0.0,0,1
47,25,1,0,0.11765130562265977,0.11765130562265977,60.0,60.0,1,1
48,25,1,0,0.004612098990513659,0.004612098990513659,0.0,0.0,0,1
49,25,1,0,0.11859582542694497,0.11859582542694497,0.0,0.0,0,1
50,0,22,0,0.09051292990484545,0.07260398578033049,62.5,40.833333333333336,0,0
51,0,22,0,0.09483689061618733,0.06007264447230598,0.0,0.0,0,0
52,0,22,0,0.06484872847795486,0.04555980946013326,66.66666666666666,64.58333333333333,1,0
53,0,22,0,0.03738500474752466,0.03100284204537321,0.0,0.0,0,0
54,0,22,0,0.11421907693147659,0.1110437847673893,0.0,0.0,0,0
55,0,22,0,0.2318054394101975,0.17520063241857123,0.0,0.0,0,0
56,0,22,0,0.21450620687140798,0.12050153586334872,0.0,0.0,0,0
57,0,22,0,0.24241693559998695,0.10925589830913286,100.0,33.333333333333336,0,0
58,0,22,0,0.14782734571530198,0.07494981092819679,60.0,30.0,0,0
59,0,22,0,0.03315047174692154,0.032307738438248634,0.0,0.0,0,0
60,0,22,0,0.23719165085388993,0.23719165085388993,0.0,0.0,0,0
61,0,22,0,0.34321631878557873,0.1958218646046672,0.0,0.0,0,0
62,0,22,0,0.21589282876060856,0.21166327183596098,66.66666666666666,33.33333333333333,0,0
63,0,22,0,0.025541938841342926,0.009810074077298244,0.0,0.0,0,0
64,0,22,0,0.03202087286527514,0.014284998624409436,0.0,0.0,0,0
65,0,22,0,0.22253044710567033,0.21843436182047146,0.0,0.0,0,0
66,0,22,0,0.012885998220552303,0.005968215469162555,0.0,0.0,0,0
67,0,22,0,0.1264990121126175,0.11761995404958725,0.0,0.0,0,0
68,0,22,0,0.06969187820093456,0.059618956739864046,0.0,0.0,0,0
69,0,22,0,0.07335762679576874,0.05337661691009998,0.0,0.0,0,0
70,22,1,0,0.0,0.0,0.0,0.0,0,1
71,22,1,0,0.012516944879485715,0.012516944879485715,60.0,60.0,1,1
72,22,1,0,0.0,0.0,0.0,0.0,0,1
73,22,1,0,0.0005819969430594096,0.0005819969430594096,60.0,60.0,1,1
74,22,1,0,0.004994516319240068,0.004994516319240068,66.66666666666666,66.66666666666666,1,1
75,22,1,0,0.0,0.0,0.0,0.0,0,1
76,22,1,0,0.010910815939278937,0.010910815939278937,0.0,0.0,0,1
77,22,1,1,0.04364001750946045,0.04364001750946045,100.0,100.0,1,1
78,22,1,0,0.0,0.0,0.0,0.0,0,1
79,22,1,0,0.0630033156451057,0.0630033156451057,75.0,75.0,1,1
80,22,1,0,0.0009641130454838276,0.0009641130454838276,0.0,0.0,0,1
81,22,1,0,0.009250474383301708,0.009250474383301708,0.0,0.0,0,1
82,22,1,0,0.009119551628828049,0.009119551628828049,0.0,0.0,0,1
83,22,1,0,0.03770415294045967,0.03770415294045967,0.0,0.0,0,1
84,22,1,0,0.11604732414265737,0.11604732414265737,75.0,75.0,1,1
85,22,1,0,0.0,0.0,62.5,62.5,1,1
86,22,1,0,0.0,0.0,0.0,0.0,0,1
87,22,1,0,0.043499208428319086,0.043499208428319086,66.66666666666666,66.66666666666666,1,1
88,22,1,0,0.023719165085388995,0.023719165085388995,100.0,100.0,1,1
89,22,1,0,0.015223496291341093,0.015223496291341093,60.0,60.0,1,1
90,0,4,0,0.19420259117910488,0.1291939582508399,83.75,44.78174603174603,0,0
91,0,4,0,0.9807549203539256,0.28621826981118326,85.9375,10.7421875,0,0
92,0,4,0,2.5718753133569994,1.1124910633247593,96.66666666666666,70.69164426523298,1,0
93,0,4,0,1.1646522811032562,1.1646522811032562,53.47222222222222,53.47222222222222,1,0
94,0,4,0,0.7557765819570598,0.7557765819570598,50.40650406504065,50.40650406504065,1,0
95,0,4,0,0.19482927838697378,0.10977579107546942,0.0,0.0,0,0
