episode_num,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,trial_num,novelty_id,trial_type,episode_type,level,env_config
0,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
1,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
2,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
3,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
4,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
5,0.0,0.999999,0,{},0.63,0,length_15_6,unknown,novelty,1,{'length': 0.75}
6,0.0,0.999999,0,{},0.605,0,length_15_6,unknown,novelty,1,{'length': 0.75}
7,0.0,0.999999,0,{},0.41,0,length_15_6,unknown,novelty,1,{'length': 0.75}
8,0.0,0.999999,0,{},0.745,0,length_15_6,unknown,novelty,1,{'length': 0.75}
9,0.0,0.999999,0,{},0.79,0,length_15_6,unknown,novelty,1,{'length': 0.75}
10,0.0,0.999999,0,{},0.895,0,length_15_6,unknown,novelty,1,{'length': 0.75}
11,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,novelty,1,{'length': 0.75}
12,0.0,0.999999,0,{},1.0,0,length_15_6,unknown,novelty,1,{'length': 0.75}
13,0.0,0.999999,0,{},0.505,0,length_15_6,unknown,novelty,1,{'length': 0.75}
14,0.0,0.999999,0,{},0.39,0,length_15_6,unknown,novelty,1,{'length': 0.75}
15,0.0,0.999999,0,{},0.765,0,length_15_6,unknown,novelty,1,{'length': 0.75}
16,0.0,0.999999,0,{},0.785,0,length_15_6,unknown,novelty,1,{'length': 0.75}
17,0.0,0.999999,0,{},0.515,0,length_15_6,unknown,novelty,1,{'length': 0.75}
18,0.0,0.999999,0,{},0.26,0,length_15_6,unknown,novelty,1,{'length': 0.75}
19,0.0,0.999999,0,{},0.64,0,length_15_6,unknown,novelty,1,{'length': 0.75}
20,0.0,0.999999,0,{},0.375,0,length_15_6,unknown,novelty,1,{'length': 0.75}
21,0.0,0.999999,0,{},0.365,0,length_15_6,unknown,novelty,1,{'length': 0.75}
22,0.0,0.999999,0,{},0.615,0,length_15_6,unknown,novelty,1,{'length': 0.75}
23,0.0,0.999999,0,{},0.37,0,length_15_6,unknown,novelty,1,{'length': 0.75}
24,0.0,0.999999,0,{},0.38,0,length_15_6,unknown,novelty,1,{'length': 0.75}
0,0.0,0.999999,0,{},1.0,1,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
1,0.0,0.999999,0,{},1.0,1,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
2,0.0,0.999999,0,{},1.0,1,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
3,0.0,0.999999,0,{},1.0,1,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
4,0.0,0.999999,0,{},1.0,1,length_15_6,unknown,non-novelty-performance,1,{'length': 0.75}
5,0.0,0.999999,0,{},0.365,1,length_15_6,unknown,novelty,1,{'length': 0.75}
6,0.0,0.999999,0,{},0.5,1,length_15_6,unknown,novelty,1,{'length': 0.75}
7,0.0,0.999999,0,{},0.63,1,length_15_6,unknown,novelty,1,{'length': 0.75}
8,0.0,0.999999,0,{},0.75,1,length_15_6,unknown,novelty,1,{'length': 0.75}
9,0.0,0.999999,0,{},0.87,1,length_15_6,unknown,novelty,1,{'length': 0.75}
10,0.0,0.999999,0,{},0.635,1,length_15_6,unknown,novelty,1,{'length': 0.75}
11,0.0,0.999999,0,{},0.62,1,length_15_6,unknown,novelty,1,{'length': 0.75}
