episode_num,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,trial_num,novelty_id,trial_type,episode_type,level,env_config
0,0.0,0.999999,0,{},1.0,0,force_mag_15_10,unknown,non-novelty-performance,1,{'force_mag': 15.0}
1,0.0,0.999999,0,{},1.0,0,force_mag_15_10,unknown,non-novelty-performance,1,{'force_mag': 15.0}
2,0.0,0.999999,0,{},1.0,0,force_mag_15_10,unknown,non-novelty-performance,1,{'force_mag': 15.0}
3,0.0,0.999999,0,{},1.0,0,force_mag_15_10,unknown,non-novelty-performance,1,{'force_mag': 15.0}
4,0.0,0.999999,0,{},1.0,0,force_mag_15_10,unknown,non-novelty-performance,1,{'force_mag': 15.0}
5,0.0,0.999999,0,{},0.185,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
6,0.0,0.999999,0,{},0.28,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
7,0.0,0.999999,0,{},0.185,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
8,0.0,0.999999,0,{},0.24,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
9,0.0,0.999999,0,{},0.19,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
10,0.0,0.999999,0,{},0.35,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
11,0.0,0.999999,0,{},0.305,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
12,0.0,0.999999,0,{},0.265,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
13,0.0,0.999999,0,{},0.31,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
14,0.0,0.999999,0,{},0.19,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
15,0.0,0.999999,0,{},0.3,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
16,0.0,0.999999,0,{},0.18,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
17,0.0,0.999999,0,{},0.35,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
18,0.0,0.999999,0,{},0.34,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
19,0.0,0.999999,0,{},0.31,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
20,0.0,0.999999,0,{},0.315,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
21,0.0,0.999999,0,{},0.2,0,force_mag_15_10,unknown,novelty,1,{'force_mag': 15.0}
