trial_id,trial_number,level,episode_number,performance,trial_type,episode_type,novelty_level,novelty_type,novelty_threshold,episode_start_time,planning_time,explored_states,repair_calls,repair_time,plan_action_length,timed_out,success,nn_prob,pddl_prob,reward_prob,novelty_detected,novelty_characterization,default_action_used,num_objects,shot_count,plan_total_time,cumulative_plan_time,rewards_per_shot,repair_description,unknown_obj
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00143_1_0_3_2.xml,9,1490.0,unknown,novelty,novelty,Levels,1,122172.266304507,9.48488063699915,1967,1,181.3217475414276,2,False,Fail,-1.0,[27.71056242329999],[],False,{},False,0,0,7.175,9.48488063699915,[1490],"[['Repair gravity_factor, 0.10', 'Repair v_bird_change, -6.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00338_1_0_3_2.xml,10,5500.0,unknown,novelty,novelty,Levels,1,122447.586370756,12.877982908001286,2396,1,184.93499374389648,2,False,Pass,-1.0,[63.68568624369999],[],False,{},False,0,0,6.875,12.877982908001286,[5500],"[['Repair gravity_factor, 0.10', 'Repair v_bird_change, -4.00', 'Repair base_life_pig_multiplier, -50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00124_1_0_3_2.xml,11,6000.0,unknown,novelty,novelty,Levels,1,122730.402051292,12.983780777998618,2210,1,38.49986219406128,2,False,Pass,-1.0,[54.760434962999994],[],False,{},False,0,0,6.575,12.983780777998618,[6000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -1.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00233_1_0_3_2.xml,12,6000.0,unknown,novelty,novelty,Levels,1,122868.129902398,5.73785256499832,1926,0,0.0,2,False,Pass,-1.0,[4.020426828000012],[],False,{},False,0,0,6.5,5.73785256499832,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00301_1_0_3_2.xml,13,820.0,unknown,novelty,novelty,Levels,1,122955.822285924,30.24752121999336,7438,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.24752121999336,[820],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00306_1_0_3_2.xml,14,6000.0,unknown,novelty,novelty,Levels,1,123037.906613881,10.446454852004535,2228,1,25.955665349960327,2,False,Pass,-1.0,[53.7962360162],[],False,{},False,0,0,6.675,10.446454852004535,[6000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, -50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00275_1_0_3_2.xml,15,320.0,unknown,novelty,novelty,Levels,1,123145.557961814,30.236873813992133,7012,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.236873813992133,[320],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00040_1_0_3_2.xml,16,0.0,unknown,novelty,novelty,Levels,1,123255.490381552,30.26600072599831,6647,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.26600072599831,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00260_1_0_3_2.xml,17,0.0,unknown,novelty,novelty,Levels,1,123364.946161184,30.244042823003838,9366,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.244042823003838,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00156_1_0_3_2.xml,18,5500.0,unknown,novelty,novelty,Levels,1,123474.082002228,11.759725889001857,2260,1,35.109885692596436,2,False,Pass,-1.0,[53.04548938880001],[],False,{},False,0,0,6.375,11.759725889001857,[5500],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, -50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00327_1_0_3_2.xml,19,6000.0,unknown,novelty,novelty,Levels,1,123606.361931466,5.895694580001873,1934,0,0.0,2,False,Pass,-1.0,[4.024876238800005],[],False,{},False,0,0,6.8,5.895694580001873,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00230_1_0_3_2.xml,20,1000.0,unknown,novelty,novelty,Levels,1,123689.88230501,11.879100694000954,2071,1,38.13050198554993,2,False,Fail,-1.0,[53.23306419350001],[],False,{},False,0,0,6.625,11.879100694000954,[1000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, 0.00', 'Repair base_life_pig_multiplier, 50.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00165_1_0_3_2.xml,21,6000.0,unknown,novelty,novelty,Levels,1,123823.282259212,5.955262261995813,1942,0,0.0,2,False,Pass,-1.0,[3.558064848800001],[],False,{},False,0,0,6.75,5.955262261995813,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00092_1_0_3_2.xml,22,6000.0,unknown,novelty,novelty,Levels,1,123912.530237974,8.60345394500473,1839,0,0.0,2,False,Pass,-1.0,[3.796236016199998],[],False,{},False,0,0,6.475,8.60345394500473,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00324_1_0_3_2.xml,23,1000.0,unknown,novelty,novelty,Levels,1,124004.530075021,7.83655105199432,2310,0,0.0,2,False,Fail,-1.0,[3.1624268479999955],[],False,{},False,0,0,6.45,7.83655105199432,[1000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00021_1_0_3_2.xml,24,0.0,unknown,novelty,novelty,Levels,1,124088.146373556,30.27229961899866,5471,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.27229961899866,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00004_1_0_3_2.xml,25,5500.0,unknown,novelty,novelty,Levels,1,124198.566351618,14.095180282994988,2282,0,0.0,2,False,Pass,-1.0,[3.6031091915000104],[],False,{},False,0,0,6.475,14.095180282994988,[5500],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00038_1_0_3_2.xml,26,1000.0,unknown,novelty,novelty,Levels,1,124299.334328915,8.506279146007728,1977,1,33.166638135910034,2,False,Fail,-1.0,[53.23306419350001],[],False,{},False,0,0,6.625,8.506279146007728,[1000],"[['Repair gravity_factor, 0.00', 'Repair v_bird_change, -1.00', 'Repair base_life_pig_multiplier, 0.00']]",[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00188_1_0_3_2.xml,27,6000.0,unknown,novelty,novelty,Levels,1,124425.130215123,11.387303149997024,1852,0,0.0,2,False,Pass,-1.0,[2.8383940308000035],[],False,{},False,0,0,6.8,11.387303149997024,[6000],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00018_1_0_3_2.xml,28,0.0,unknown,novelty,novelty,Levels,1,124521.558320929,30.28782945299463,5418,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.28782945299463,[0],[],[False]
0_30_novelty_level_12_type30_non-novelty_type1230,0,9001_Data/StreamingAssets/Levels/novelty_level_12/type30/Levels/00229_1_0_3_2.xml,29,0.0,unknown,novelty,novelty,Levels,1,124632.929878965,30.308768368005985,10951,0,0.0,0,False,Fail,-1.0,[None],[],False,{},True,0,0,0.0,30.308768368005985,[0],[],[False]
1
