,trial_num,episode_num,type,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,novelty_id,level,env_config
0,7,10,known-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'length': 0.3}
0,7,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,7,12,known-novelty,1.0,0.999999,0,nothing,0.6,0.0,2.0,{'length': 0.3}
0,7,13,known-novelty,1.0,0.999999,0,nothing,0.58,0.0,2.0,{'length': 0.3}
0,7,14,known-novelty,1.0,0.999999,0,nothing,0.575,0.0,2.0,{'length': 0.3}
0,7,15,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,7,16,known-novelty,1.0,0.999999,0,nothing,0.965,0.0,2.0,{'length': 0.3}
0,7,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,7,18,known-novelty,1.0,0.999999,0,nothing,0.96,0.0,2.0,{'length': 0.3}
0,7,19,known-novelty,1.0,0.999999,0,nothing,0.58,0.0,2.0,{'length': 0.3}
0,8,0,non-novelty-performance,0.9489997681429928,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,1,non-novelty-performance,0.9489997681429928,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,2,non-novelty-performance,0.9489997681429928,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,3,non-novelty-performance,0.9489997681429928,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,4,non-novelty-performance,0.962999887376922,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,5,unknown-novelty,1.0,0.999999,0,nothing,0.165,0.0,2.0,{'length': 0.3}
0,8,6,unknown-novelty,1.0,0.999999,0,nothing,0.99,0.0,2.0,{'length': 0.3}
0,8,7,unknown-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'length': 0.3}
0,8,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,9,unknown-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'length': 0.3}
0,8,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,15,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,16,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,17,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,18,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,19,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,5,known-novelty,1.0,0.999999,0,nothing,0.16,0.0,2.0,{'length': 0.3}
0,8,6,known-novelty,1.0,0.999999,0,nothing,0.41,0.0,2.0,{'length': 0.3}
0,8,7,known-novelty,1.0,0.999999,0,nothing,0.605,0.0,2.0,{'length': 0.3}
0,8,8,known-novelty,1.0,0.999999,0,nothing,0.765,0.0,2.0,{'length': 0.3}
0,8,9,known-novelty,1.0,0.999999,0,nothing,0.385,0.0,2.0,{'length': 0.3}
0,8,10,known-novelty,1.0,0.999999,0,nothing,0.72,0.0,2.0,{'length': 0.3}
0,8,11,known-novelty,1.0,0.999999,0,nothing,0.965,0.0,2.0,{'length': 0.3}
0,8,12,known-novelty,1.0,0.999999,0,nothing,0.415,0.0,2.0,{'length': 0.3}
0,8,13,known-novelty,1.0,0.999999,0,nothing,0.405,0.0,2.0,{'length': 0.3}
0,8,14,known-novelty,1.0,0.999999,0,nothing,0.415,0.0,2.0,{'length': 0.3}
0,8,15,known-novelty,1.0,0.999999,0,nothing,0.565,0.0,2.0,{'length': 0.3}
0,8,16,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,18,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,8,19,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,0,non-novelty-performance,0.9811680562637453,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,1,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,2,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,3,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,4,non-novelty-performance,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,5,unknown-novelty,1.0,0.999999,0,nothing,0.285,0.0,2.0,{'length': 0.3}
0,9,6,unknown-novelty,1.0,0.999999,0,nothing,0.95,0.0,2.0,{'length': 0.3}
0,9,7,unknown-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'length': 0.3}
0,9,8,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,9,unknown-novelty,1.0,0.999999,0,nothing,0.805,0.0,2.0,{'length': 0.3}
0,9,10,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,11,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,12,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,13,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,14,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,15,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,16,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,17,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,18,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,19,unknown-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,5,known-novelty,0.0,0.999999,0,nothing,0.205,0.0,2.0,{'length': 0.3}
0,9,6,known-novelty,0.0,0.999999,0,nothing,0.21,0.0,2.0,{'length': 0.3}
0,9,7,known-novelty,1.0,0.999999,0,nothing,0.255,0.0,2.0,{'length': 0.3}
0,9,8,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,9,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,10,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,11,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,12,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,13,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,14,known-novelty,1.0,0.999999,0,nothing,0.97,0.0,2.0,{'length': 0.3}
0,9,15,known-novelty,1.0,0.999999,0,nothing,0.585,0.0,2.0,{'length': 0.3}
0,9,16,known-novelty,1.0,0.999999,0,nothing,0.39,0.0,2.0,{'length': 0.3}
0,9,17,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
0,9,18,known-novelty,1.0,0.999999,0,nothing,0.995,0.0,2.0,{'length': 0.3}
0,9,19,known-novelty,1.0,0.999999,0,nothing,1.0,0.0,2.0,{'length': 0.3}
