episode_num,novelty_probability,novelty_threshold,novelty,novelty_characterization,performance,trial_num,novelty_id,trial_type,episode_type,level,env_config
0,0.26123359458516027,0.8,0,{},1.0,0,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
1,0.8733371729525803,0.8,0,{},1.0,0,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
2,0.12343759303002899,0.8,0,{},1.0,0,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
3,0.07924325965747614,0.8,0,{},1.0,0,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
4,0.6190149093428814,0.8,0,{},1.0,0,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
5,0.5532269975992333,0.8,0,{},0.085,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
6,0.9525144543231172,0.8,0,{},0.095,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
7,0.9010845493349734,0.8,0,{},0.09,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
8,0.9226535450546204,0.8,0,{},0.1,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
9,0.8012740699987002,0.8,0,{},0.09,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
10,0.395137999330876,0.8,0,{},0.1,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
11,0.5790180274753436,0.8,0,{},0.175,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
12,0.7658264260590775,0.8,0,{},0.085,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
13,0.8325186759205986,0.8,0,{},0.1,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
14,0.9855349697394896,0.8,0,{},0.09,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
15,0.09756007270700029,0.8,0,{},0.095,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
16,0.952820122131228,0.8,0,{},0.085,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
17,0.22907944290572513,0.8,0,{},0.09,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
18,0.8195435442245734,0.8,0,{},0.08,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
19,0.4447355745358377,0.8,0,{},0.08,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
20,0.7921010184803727,0.8,0,{},0.08,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
21,0.5464895445278206,0.8,0,{},0.095,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
22,0.9401393002528328,0.8,0,{},0.085,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
23,0.4858173224714034,0.8,0,{},0.1,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
24,0.4064819622621565,0.8,0,{},0.185,0,length_2_masscart_point5,unknown,novelty,1,"{'length': 2, 'masscart': 0.2}"
0,0.5340528840020604,0.8,0,{},1.0,1,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
1,0.11435763882175409,0.8,0,{},1.0,1,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
2,0.7935787742258797,0.8,0,{},1.0,1,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
3,0.0846020512708564,0.8,0,{},1.0,1,length_2_masscart_point5,unknown,non-novelty-performance,1,"{'length': 2, 'masscart': 0.2}"
